categoria	tabela	coluna	descricao	acao_sugerida	fonte_url	observacao
Nome cidadão	tb_fat_avaliacao_elegibilidade	no_nome	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao na guideline - nome do cidadao nao coberto explicitamente (so ha regra para nome de profissional).	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	confirmar manualmente - categoria nao consta na guideline fornecida.
Nome cidadão	tb_fat_avaliacao_elegibilidade	no_nome_mae	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao na guideline - nome do cidadao nao coberto explicitamente (so ha regra para nome de profissional).	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	confirmar manualmente - categoria nao consta na guideline fornecida.
Nome cidadão	tb_fat_avaliacao_elegibilidade	no_nome_pai	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao na guideline - nome do cidadao nao coberto explicitamente (so ha regra para nome de profissional).	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	confirmar manualmente - categoria nao consta na guideline fornecida.
Nome cidadão	tb_fat_avaliacao_elegibilidade	no_nome_social	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao na guideline - nome do cidadao nao coberto explicitamente (so ha regra para nome de profissional).	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	confirmar manualmente - categoria nao consta na guideline fornecida.
Texto livre	tb_fat_cad_individual	no_causa_internacao12	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Anonimizar via reconhecimento de entidades nomeadas (NER) - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - nome do campo sugere texto livre, descricao completa nao esta na pagina.
Texto livre	tb_fat_cad_individual	no_outra_condicao1	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Anonimizar via reconhecimento de entidades nomeadas (NER) - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - nome do campo sugere texto livre, descricao completa nao esta na pagina.
Texto livre	tb_fat_cad_individual	no_outra_condicao2	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Anonimizar via reconhecimento de entidades nomeadas (NER) - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - nome do campo sugere texto livre, descricao completa nao esta na pagina.
Texto livre	tb_fat_cad_individual	no_outra_condicao3	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Anonimizar via reconhecimento de entidades nomeadas (NER) - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - nome do campo sugere texto livre, descricao completa nao esta na pagina.
Texto livre	tb_fat_cad_individual	no_plantas_medicinais	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Anonimizar via reconhecimento de entidades nomeadas (NER) - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - nome do campo sugere texto livre, descricao completa nao esta na pagina.
Endereço cidadão	tb_fat_cad_domiciliar	no_bairro	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	Endereco do domicilio.
Endereço cidadão	tb_fat_cad_domiciliar	no_complemento	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	Endereco do domicilio.
Endereço cidadão	tb_fat_cad_domiciliar	no_logradouro	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	Endereco do domicilio.
Endereço cidadão	tb_fat_cad_domiciliar	no_ponto_referencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	Endereco do domicilio.
Endereço cidadão	tb_fat_cad_domiciliar	nu_cep	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	Endereco do domicilio.
Endereço cidadão	tb_fat_cad_domiciliar	nu_num_logradouro	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	Endereco do domicilio.
Endereço cidadão	tb_fat_avaliacao_elegibilidade	no_bairro_residencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	Endereco de residencia.
Endereço cidadão	tb_fat_avaliacao_elegibilidade	no_complemento_residencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	Endereco de residencia.
Endereço cidadão	tb_fat_avaliacao_elegibilidade	no_logradouro_residencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	Endereco de residencia.
Endereço cidadão	tb_fat_avaliacao_elegibilidade	no_referencia_residencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	Endereco de residencia.
Endereço cidadão	tb_fat_avaliacao_elegibilidade	nu_cep_residencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	Endereco de residencia.
Endereço cidadão	tb_fat_avaliacao_elegibilidade	nu_num_logradouro_residencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Substituir por outro endereco valido do mesmo municipio, sorteado aleatoriamente entre os enderecos existentes na base.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	Endereco de residencia.
Dado antropométrico	tb_fat_atendimento_individual	nu_medicao_circ_abdominal	Circunferencia abdominal do cidadao em centimetros	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_atendimento_individual.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_atendimento_individual	nu_medicao_perim_pantrlha	Perimetro da panturrilha do cidadao em centimetros	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_atendimento_individual.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_atendimento_individual	nu_peso	Peso do cidadao em quilogramas	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_atendimento_individual.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_atendimento_individual	nu_altura	Altura do cidadao em centimetros	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_atendimento_individual.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_atendimento_individual	nu_perimetro_cefalico	Perimetro cefalico do cidadao em centimetros	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_atendimento_individual.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_consolidado_cidadao_fai	nu_altura	Armazena o valor mais atualizado da altura do cidadao	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_consolidado_cidadao_fai.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_consolidado_cidadao_fai	nu_peso	Armazena o valor mais atualizado do peso do cidadao	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_consolidado_cidadao_fai.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_consolidado_cidadao_fai	nu_perimetro_cefalico_prcltra	Perimetro cefalico medido em atendimento de puericultura	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_consolidado_cidadao_fai.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_consolidado_cidadao_fai	nu_altura_prcltra	Altura medida em atendimento de puericultura	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_consolidado_cidadao_fai.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_consolidado_cidadao_fai	nu_peso_prcltra	Peso medido em atendimento de puericultura	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_consolidado_cidadao_fai.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_atendimento_odonto	nu_peso	Peso do cidadao em quilogramas	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_odontologico/tb_fat_atendimento_odonto.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_atendimento_odonto	nu_altura	Altura do cidadao em centimetros	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_odontologico/tb_fat_atendimento_odonto.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_proced_atend	nu_medicao_circ_abdominal	Circunferencia abdominal do cidadao em centimetros	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/procedimentos/tb_fat_proced_atend.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_proced_atend	nu_medicao_perim_pantrlha	Perimetro da panturrilha do cidadao em centimetros	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/procedimentos/tb_fat_proced_atend.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_proced_atend	nu_peso	Peso do cidadao em quilogramas	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/procedimentos/tb_fat_proced_atend.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_proced_atend	nu_altura	Altura do cidadao em centimetros	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/procedimentos/tb_fat_proced_atend.html	Achado em linha de tabela da documentacao DW.
Dado antropométrico	tb_fat_proced_atend	nu_perimetro_cefalico	Perimetro cefalico do cidadao em centimetros	Avaliar microagregacao, truncamento ou ruido controlado (Differential Privacy) para valores extremos - pendente de definicao.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/procedimentos/tb_fat_proced_atend.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_atendimento_individual	dt_inicial_atendimento	Data e hora do inicio do atendimento	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_atendimento_individual.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_atendimento_individual	dt_final_atendimento	Data e hora do fim do atendimento	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_atendimento_individual.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_atd_ind_procedimentos	dt_inicial_atendimento	Data e hora do inicio do atendimento	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_individual/tb_fat_atd_ind_procedimentos.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_atendimento_odonto	dt_inicial_atendimento	Data e hora do inicio do atendimento	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_odontologico/tb_fat_atendimento_odonto.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_atendimento_odonto	dt_final_atendimento	Data e hora do fim do atendimento	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_odontologico/tb_fat_atendimento_odonto.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_atend_odonto_exames	dt_inicial_atendimento	Data e hora do inicio do atendimento	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_odontologico/tb_fat_atend_odonto_exames.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_atend_odonto_proced	dt_inicial_atendimento	Data e hora do inicio do atendimento	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_odontologico/tb_fat_atend_odonto_proced.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_proced_atend	dt_inicial_atendimento	Data e hora do inicio do atendimento	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/procedimentos/tb_fat_proced_atend.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_proced_atend	dt_final_atendimento	Data e hora do fim do atendimento	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/procedimentos/tb_fat_proced_atend.html	Achado em linha de tabela da documentacao DW.
Data-hora de registro	tb_fat_cuidado_compartilhado	dt_evolucao	Data da evolucao do cuidado compartilhado	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cuidado_compartilhado/tb_fat_cuidado_compartilhado.html	confirmar manualmente - descricao nao menciona componente de hora explicitamente.
Data-hora de registro	tb_fat_cuidado_compartilhado	dt_evolucao_anterior	Data da evolucao anterior do cuidado compartilhado	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cuidado_compartilhado/tb_fat_cuidado_compartilhado.html	confirmar manualmente - descricao nao menciona componente de hora explicitamente.
Data-hora de registro	tb_fat_cuidado_compartilhado	dt_criacao_cuidado	Data de criacao do Cuidado Compartilhado	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cuidado_compartilhado/tb_fat_cuidado_compartilhado.html	confirmar manualmente - descricao nao menciona componente de hora explicitamente.
Data-hora de registro	tb_fat_ivcf	dt_resultado	Data e horario do resultado do IVCF-20	Sincronizar com o deslocamento aplicado a data de nascimento do cidadao, preservando os intervalos entre registros longitudinais.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/ivcf/ivcf.html	Achado em linha de tabela da documentacao DW.
CNS profissional	tb_dim_profissional	nu_cns	CNS do profissional (identificador nacional do profissional de saude)	Pendente de definicao - requer gerador de CNS valido (15 digitos, algoritmo proprio), nao e um CPF.	https://integracao.esusaps.bridge.ufsc.tech/dw/dimensoes/dim_profissional.html	Nao ha campo de CPF nem de registro profissional (CRM/COREN) documentado nesta pagina do DW.
Nome profissional	tb_dim_profissional	no_profissional	Nome do profissional	Substituir por nome ficticio com sobrenome Teste.	https://integracao.esusaps.bridge.ufsc.tech/dw/dimensoes/dim_profissional.html	Achado em linha de tabela da documentacao DW.
Sem categoria na guideline	tb_fat_cad_individual	nu_celular	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_individual	nu_nis	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_individual	nu_obito_do	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_individual	nu_portaria_naturalizacao	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_individual	no_acompanhado_instituicao	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_individual	no_maternidade_referencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_individual	no_visita_familiar_parentesco	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_individual.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_avaliacao_elegibilidade	nu_nis	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_avaliacao_elegibilidade	nu_portaria_naturalizacao	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_avaliacao_elegibilidade	nu_telefone_contato	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_avaliacao_elegibilidade	nu_telefone_residencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/avaliacao_elegibilidade.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_domiciliar	no_instituicao_cargo	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_domiciliar	no_instituicao_nome	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_domiciliar	nu_instituicao_cns	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_domiciliar	nu_instituicao_telefone	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_domiciliar	nu_telefone_contato	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_domiciliar	nu_telefone_residencia	Campo listado como criptografado no registro, sem descricao completa disponivel na pagina.	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	confirmar manualmente - campo pessoal sem categoria correspondente na guideline atual.
Sem categoria na guideline	tb_fat_cad_dom_familia	nu_prontuario	Numero de prontuario do cidadao (listado como criptografado no registro).	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/cadastro_domiciliar.html	confirmar manualmente - identificador interno, decidir se deve ser regenerado ou preservado como chave.
Sem categoria na guideline	tb_fat_visita_domiciliar	nu_prontuario	Numero de prontuario do cidadao (listado como criptografado no registro).	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/visita_domiciliar.html	confirmar manualmente - identificador interno, decidir se deve ser regenerado ou preservado como chave.
Sem categoria na guideline	tb_fat_atendimento_odonto	nu_prontuario	Numero de prontuario do cidadao (listado como criptografado no registro).	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/atendimento_odontologico/tb_fat_atendimento_odonto.html	confirmar manualmente - identificador interno, decidir se deve ser regenerado ou preservado como chave.
Sem categoria na guideline	tb_fat_proced_atend	nu_prontuario	Numero de prontuario do cidadao (listado como criptografado no registro).	Pendente de definicao - guideline atual nao cobre este campo.	https://integracao.esusaps.bridge.ufsc.tech/dw/fatos/procedimentos/tb_fat_proced_atend.html	confirmar manualmente - identificador interno, decidir se deve ser regenerado ou preservado como chave.
